a 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Acacia', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
accord 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Armenian_Assembly_of_America', 'https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Anna_of_East_Anglia', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/2017_Masters_Tournament', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Akan_religion', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
accost 	set(['https://en.wikipedia.org/wiki/Alan_Dale'])
account 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Ali-Illahism', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/1933'])
accra 	set(['https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven'])
accredit 	set(['https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)'])
accru 	set(['https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
accumul 	set(['https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
accur 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Assistant_Secretary_of_the_Army_(Financial_Management_and_Comptroller)'])
accuraci 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/Aleppo'])
accurs 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
accus 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup'])
ace 	set(['https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/1915', 'https://en.wikipedia.org/wiki/1933', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1993'])
aceh 	set(['https://en.wikipedia.org/wiki/Andjar_Asmara'])
achaemenid 	set(['https://en.wikipedia.org/wiki/Aleppo'])
achamenid 	set(['https://en.wikipedia.org/wiki/Aleppo'])
acharya 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/1896'])
achiev 	set(['https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Arnold_Arre', 'https://en.wikipedia.org/wiki/20th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/Alternative_Energy_Development_Board', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/19th_Daytime_Emmy_Awards', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/Assistant_Secretary_of_the_Army_(Financial_Management_and_Comptroller)', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Alistair_Brownlee', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup'])
achil 	set(['https://en.wikipedia.org/wiki/1870'])
achiqbash 	set(['https://en.wikipedia.org/wiki/Aleppo'])
achmad 	set(['https://en.wikipedia.org/wiki/Andjar_Asmara'])
acid 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/1896'])
acierno 	set(['https://en.wikipedia.org/wiki/Amedeo_Nazzari'])
aciz 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
ackerman 	set(['https://en.wikipedia.org/wiki/41st_Primetime_Emmy_Awards'])
acknowledg 	set(['https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup'])
acm 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification'])
acquaint 	set(['https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company'])
acquiesc 	set(['https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)'])
acquir 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/1933'])
acquisit 	set(['https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany'])
acquitt 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
acr 	set(['https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/1933'])
acress 	set(['https://en.wikipedia.org/wiki/1993'])
acrn 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide'])
acrobat 	set(['https://en.wikipedia.org/wiki/1915'])
acroni 	set(['https://en.wikipedia.org/wiki/2011_IIHF_World_Championship_rosters'])
acronym 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification'])
acropoli 	set(['https://en.wikipedia.org/wiki/Aleppo'])
across 	set(['https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/Alistair_Brownlee', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/Armenian_Assembly_of_America'])
act 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/20th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/A_Song_Flung_Up_to_Heaven', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/Ancient_Egyptian_royal_titulary#Throne_name_.28praenomen.29', 'https://en.wikipedia.org/wiki/2017_Aleppo_suicide_car_bombing', 'https://en.wikipedia.org/wiki/Amedeo_Nazzari', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/60th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Anna_of_East_Anglia', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/Alternative_Energy_Development_Board', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/41st_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/Akan_religion', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Assistant_Secretary_of_the_Army_(Financial_Management_and_Comptroller)', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/1915', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/1933'])
action 	set(['https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Absolute_monarchy', 'https://en.wikipedia.org/wiki/Arnold_Arre', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/Banu_Nadir', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Allan_Francovich', 'https://en.wikipedia.org/wiki/Assistant_Secretary_of_the_Army_(Financial_Management_and_Comptroller)', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Abu_Talib_ibn_Abd_al-Muttalib', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/2009_International_Bowl', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/1915'])
actioni 	set(['https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
activ 	set(['https://en.wikipedia.org/wiki/1970_Philadelphia_Phillies_season', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Abolhassan_Banisadr', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Aikido', 'https://en.wikipedia.org/wiki/1993_Bishopsgate_bombing', 'https://en.wikipedia.org/wiki/B%C3%BClent_Ecevit', 'https://en.wikipedia.org/wiki/Armenian_Assembly_of_America', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/American_Association_(19th_century)', 'https://en.wikipedia.org/wiki/Baldock', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/Abstentionism', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
activist 	set(['https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/1933', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/1915'])
actor 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/20th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/Alex_(Lost)', 'https://en.wikipedia.org/wiki/Amedeo_Nazzari', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/60th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/Alan_Dale', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/19th_Daytime_Emmy_Awards', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/1547', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/41st_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/1933', 'https://en.wikipedia.org/wiki/1915'])
actress 	set(['https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/April_25', 'https://en.wikipedia.org/wiki/60th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/American_Crime_(TV_series)', 'https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/41st_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Andjar_Asmara', 'https://en.wikipedia.org/wiki/April_24', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/19th_Daytime_Emmy_Awards', 'https://en.wikipedia.org/wiki/20th_Primetime_Emmy_Awards', 'https://en.wikipedia.org/wiki/August_14', 'https://en.wikipedia.org/wiki/August_29', 'https://en.wikipedia.org/wiki/1933', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/April_23', 'https://en.wikipedia.org/wiki/Amedeo_Nazzari', 'https://en.wikipedia.org/wiki/1915'])
actual 	set(['https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Antoine-Jean_Gros', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Australian_Security_Intelligence_Organisation', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/2014_Saint-Jean-sur-Richelieu_ramming_attack', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Aaron#Islam', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/Andr%C3%A9s_de_Urdaneta', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season'])
acupunctur 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification'])
acupuncturist 	set(['https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification'])
acut 	set(['https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Asian_Development_Bank', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)'])
ad 	set(['https://en.wikipedia.org/wiki/1863', 'https://en.wikipedia.org/wiki/Amazon.com', 'https://en.wikipedia.org/wiki/1993', 'https://en.wikipedia.org/wiki/Alternative_medicine#NCCIH_classification', 'https://en.wikipedia.org/wiki/Ari_Gold_(Entourage)', 'https://en.wikipedia.org/wiki/Baby_Boy_(Beyonc%C3%A9_song)', 'https://en.wikipedia.org/wiki/Ancient_Egyptian_royal_titulary#Throne_name_.28praenomen.29', 'https://en.wikipedia.org/wiki/Aleppo_Codex', 'https://en.wikipedia.org/wiki/Automotive_industry_in_Germany', 'https://en.wikipedia.org/wiki/Aaron_Hernandez', 'https://en.wikipedia.org/wiki/Augustine_of_Canterbury', 'https://en.wikipedia.org/wiki/Ameristar_Casinos', 'https://en.wikipedia.org/wiki/2009_National_League_Championship_Series', 'https://en.wikipedia.org/wiki/Aizanoi', 'https://en.wikipedia.org/wiki/1870', 'https://en.wikipedia.org/wiki/1874', 'https://en.wikipedia.org/wiki/%C3%87anakkale', 'https://en.wikipedia.org/wiki/2007%E2%80%932008_Writers_Guild_of_America_strike', 'https://en.wikipedia.org/wiki/American_Beauty_(1999_film)', 'https://en.wikipedia.org/wiki/2012#Deaths', 'https://en.wikipedia.org/wiki/Aleppo', 'https://en.wikipedia.org/wiki/1896', 'https://en.wikipedia.org/wiki/Adiaphora', 'https://en.wikipedia.org/wiki/American_Broadcasting_Company', 'https://en.wikipedia.org/wiki/Armenian_Genocide', 'https://en.wikipedia.org/wiki/Barry_Bonds', 'https://en.wikipedia.org/wiki/1915', 'https://en.wikipedia.org/wiki/1999_Ryder_Cup', 'https://en.wikipedia.org/wiki/1988_Atlantic_hurricane_season', 'https://en.wikipedia.org/wiki/1933'])
